lat,lon,land
39.5,-116,TRUE
39.5,-115.75,TRUE
39.5,-115.5,TRUE
39.5,-115.25,TRUE
39.5,-115,TRUE
39.5,-114.75,TRUE
39.5,-114.5,TRUE
39.5,-114.25,TRUE
39.5,-114,TRUE
39.5,-113.75,TRUE
39.5,-113.5,TRUE
39.5,-113.25,TRUE
39.5,-113,TRUE
39.5,-112.75,TRUE
39.5,-112.5,TRUE
39.5,-112.25,TRUE
39.5,-112,TRUE
39.5,-111.75,TRUE
39.5,-111.5,TRUE
39.5,-111.25,TRUE
39.5,-111,TRUE
39.5,-110.75,TRUE
39.5,-110.5,TRUE
39.5,-110.25,TRUE
39.5,-110,TRUE
39.5,-109.75,TRUE
39.5,-109.5,TRUE
39.5,-109.25,TRUE
39.5,-109,TRUE
39.5,-108.75,TRUE
39.5,-108.5,TRUE
39.5,-108.25,TRUE
39.5,-108,TRUE
39.5,-107.75,TRUE
39.5,-107.5,TRUE
39.5,-107.25,TRUE
39.5,-107,TRUE
39.5,-106.75,TRUE
39.5,-106.5,TRUE
39.5,-106.25,TRUE
39.5,-106,TRUE
39.5,-105.75,TRUE
39.5,-105.5,TRUE
39.5,-105.25,TRUE
39.5,-105,TRUE
39.5,-104.75,TRUE
39.5,-104.5,TRUE
39.5,-104.25,TRUE
39.5,-104,TRUE
39.75,-123.75,TRUE
39.75,-123.5,TRUE
39.75,-123.25,TRUE
39.75,-123,TRUE
39.75,-122.75,TRUE
39.75,-122.5,TRUE
39.75,-122.25,TRUE
39.75,-122,TRUE
39.75,-121.75,TRUE
39.75,-121.5,TRUE
39.75,-121.25,TRUE
39.75,-121,TRUE
39.75,-120.75,TRUE
39.75,-120.5,TRUE
39.75,-120.25,TRUE
39.75,-120,TRUE
39.75,-119.75,TRUE
39.75,-119.5,TRUE
39.75,-119.25,TRUE
39.75,-119,TRUE
39.75,-118.75,TRUE
39.75,-118.5,TRUE
39.75,-118.25,TRUE
39.75,-118,TRUE
39.75,-117.75,TRUE
39.75,-117.5,TRUE
39.75,-117.25,TRUE
39.75,-117,TRUE
39.75,-116.75,TRUE
39.75,-116.5,TRUE
39.75,-116.25,TRUE
39.75,-116,TRUE
39.75,-115.75,TRUE
39.75,-115.5,TRUE
39.75,-115.25,TRUE
39.75,-115,TRUE
39.75,-114.75,TRUE
39.75,-114.5,TRUE
39.75,-114.25,TRUE
39.75,-114,TRUE
39.75,-113.75,TRUE
39.75,-113.5,TRUE
39.75,-113.25,TRUE
39.75,-113,TRUE
39.75,-112.75,TRUE
39.75,-112.5,TRUE
39.75,-112.25,TRUE
39.75,-112,TRUE
39.75,-111.75,TRUE
39.75,-111.5,TRUE
39.75,-111.25,TRUE
39.75,-111,TRUE
39.75,-110.75,TRUE
39.75,-110.5,TRUE
39.75,-110.25,TRUE
39.75,-110,TRUE
39.75,-109.75,TRUE
39.75,-109.5,TRUE
39.75,-109.25,TRUE
39.75,-109,TRUE
39.75,-108.75,TRUE
39.75,-108.5,TRUE
39.75,-108.25,TRUE
39.75,-108,TRUE
39.75,-107.75,TRUE
39.75,-107.5,TRUE
39.75,-107.25,TRUE
39.75,-107,TRUE
39.75,-106.75,TRUE
39.75,-106.5,TRUE
39.75,-106.25,TRUE
39.75,-106,TRUE
39.75,-105.75,TRUE
39.75,-105.5,TRUE
39.75,-105.25,TRUE
39.75,-105,TRUE
39.75,-104.75,TRUE
39.75,-104.5,TRUE
39.75,-104.25,TRUE
39.75,-104,TRUE
40,-124,TRUE
40,-123.75,TRUE
40,-123.5,TRUE
40,-123.25,TRUE
40,-123,TRUE
40,-122.75,TRUE
40,-122.5,TRUE
40,-122.25,TRUE
40,-122,TRUE
40,-121.75,TRUE
40,-121.5,TRUE
40,-121.25,TRUE
40,-121,TRUE
40,-120.75,TRUE
40,-120.5,TRUE
40,-120.25,TRUE
40,-120,TRUE
40,-119.75,TRUE
40,-119.5,TRUE
40,-119.25,TRUE
40,-119,TRUE
40,-118.75,TRUE
40,-118.5,TRUE
40,-118.25,TRUE
40,-118,TRUE
40,-117.75,TRUE
40,-117.5,TRUE
40,-117.25,TRUE
40,-117,TRUE
40,-116.75,TRUE
40,-116.5,TRUE
40,-116.25,TRUE
40,-116,TRUE
40,-115.75,TRUE
40,-115.5,TRUE
40,-115.25,TRUE
40,-115,TRUE
40,-114.75,TRUE
40,-114.5,TRUE
40,-114.25,TRUE
40,-114,TRUE
40,-113.75,TRUE
40,-113.5,TRUE
40,-113.25,TRUE
40,-113,TRUE
40,-112.75,TRUE
40,-112.5,TRUE
40,-112.25,TRUE
40,-112,TRUE
40,-111.75,TRUE
40,-111.5,TRUE
40,-111.25,TRUE
40,-111,TRUE
40,-110.75,TRUE
40,-110.5,TRUE
40,-110.25,TRUE
40,-110,TRUE
40,-109.75,TRUE
40,-109.5,TRUE
40,-109.25,TRUE
40,-109,TRUE
40,-108.75,TRUE
40,-108.5,TRUE
40,-108.25,TRUE
40,-108,TRUE
40,-107.75,TRUE
40,-107.5,TRUE
40,-107.25,TRUE
40,-107,TRUE
40,-106.75,TRUE
40,-106.5,TRUE
40,-106.25,TRUE
40,-106,TRUE
40,-105.75,TRUE
40,-105.5,TRUE
40,-105.25,TRUE
40,-105,TRUE
40,-104.75,TRUE
40,-104.5,TRUE
40,-104.25,TRUE
40,-104,TRUE
40.25,-124.25,TRUE
40.25,-124,TRUE
40.25,-123.75,TRUE
40.25,-123.5,TRUE
40.25,-123.25,TRUE
40.25,-123,TRUE
40.25,-122.75,TRUE
40.25,-122.5,TRUE
40.25,-122.25,TRUE
40.25,-122,TRUE
40.25,-121.75,TRUE
40.25,-121.5,TRUE
40.25,-121.25,TRUE
40.25,-121,TRUE
40.25,-120.75,TRUE
40.25,-120.5,TRUE
40.25,-120.25,TRUE
40.25,-120,TRUE
40.25,-119.75,TRUE
40.25,-119.5,TRUE
40.25,-119.25,TRUE
40.25,-119,TRUE
40.25,-118.75,TRUE
40.25,-118.5,TRUE
40.25,-118.25,TRUE
40.25,-118,TRUE
40.25,-117.75,TRUE
40.25,-117.5,TRUE
40.25,-117.25,TRUE
40.25,-117,TRUE
40.25,-116.75,TRUE
40.25,-116.5,TRUE
40.25,-116.25,TRUE
40.25,-116,TRUE
40.25,-115.75,TRUE
40.25,-115.5,TRUE
40.25,-115.25,TRUE
40.25,-115,TRUE
40.25,-114.75,TRUE
40.25,-114.5,TRUE
40.25,-114.25,TRUE
40.25,-114,TRUE
40.25,-113.75,TRUE
40.25,-113.5,TRUE
40.25,-113.25,TRUE
40.25,-113,TRUE
40.25,-112.75,TRUE
40.25,-112.5,TRUE
40.25,-112.25,TRUE
40.25,-112,TRUE
40.25,-111.75,TRUE
40.25,-111.5,TRUE
40.25,-111.25,TRUE
40.25,-111,TRUE
40.25,-110.75,TRUE
40.25,-110.5,TRUE
40.25,-110.25,TRUE
40.25,-110,TRUE
40.25,-109.75,TRUE
40.25,-109.5,TRUE
40.25,-109.25,TRUE
40.25,-109,TRUE
40.25,-108.75,TRUE
40.25,-108.5,TRUE
40.25,-108.25,TRUE
40.25,-108,TRUE
40.25,-107.75,TRUE
40.25,-107.5,TRUE
40.25,-107.25,TRUE
40.25,-107,TRUE
40.25,-106.75,TRUE
40.25,-106.5,TRUE
40.25,-106.25,TRUE
40.25,-106,TRUE
40.25,-105.75,TRUE
40.25,-105.5,TRUE
40.25,-105.25,TRUE
40.25,-105,TRUE
40.25,-104.75,TRUE
40.25,-104.5,TRUE
40.25,-104.25,TRUE
40.25,-104,TRUE
40.5,-124.25,TRUE
40.5,-124,TRUE
40.5,-123.75,TRUE
40.5,-123.5,TRUE
40.5,-123.25,TRUE
40.5,-123,TRUE
40.5,-122.75,TRUE
40.5,-122.5,TRUE
40.5,-122.25,TRUE
40.5,-122,TRUE
40.5,-121.75,TRUE
40.5,-121.5,TRUE
40.5,-121.25,TRUE
40.5,-121,TRUE
40.5,-120.75,TRUE
40.5,-120.5,TRUE
40.5,-120.25,TRUE
40.5,-120,TRUE
40.5,-119.75,TRUE
40.5,-119.5,TRUE
40.5,-119.25,TRUE
40.5,-119,TRUE
40.5,-118.75,TRUE
40.5,-118.5,TRUE
40.5,-118.25,TRUE
40.5,-118,TRUE
40.5,-117.75,TRUE
40.5,-117.5,TRUE
40.5,-117.25,TRUE
40.5,-117,TRUE
40.5,-116.75,TRUE
40.5,-116.5,TRUE
40.5,-116.25,TRUE
40.5,-116,TRUE
40.5,-115.75,TRUE
40.5,-115.5,TRUE
40.5,-115.25,TRUE
40.5,-115,TRUE
40.5,-114.75,TRUE
40.5,-114.5,TRUE
40.5,-114.25,TRUE
40.5,-114,TRUE
40.5,-113.75,TRUE
40.5,-113.5,TRUE
40.5,-113.25,TRUE
40.5,-113,TRUE
40.5,-112.75,TRUE
40.5,-112.5,TRUE
40.5,-112.25,TRUE
40.5,-112,TRUE
40.5,-111.75,TRUE
40.5,-111.5,TRUE
40.5,-111.25,TRUE
40.5,-111,TRUE
40.5,-110.75,TRUE
40.5,-110.5,TRUE
40.5,-110.25,TRUE
40.5,-110,TRUE
40.5,-109.75,TRUE
40.5,-109.5,TRUE
40.5,-109.25,TRUE
40.5,-109,TRUE
40.5,-108.75,TRUE
40.5,-108.5,TRUE
40.5,-108.25,TRUE
40.5,-108,TRUE
40.5,-107.75,TRUE
40.5,-107.5,TRUE
40.5,-107.25,TRUE
40.5,-107,TRUE
40.5,-106.75,TRUE
40.5,-106.5,TRUE
40.5,-106.25,TRUE
40.5,-106,TRUE
40.5,-105.75,TRUE
40.5,-105.5,TRUE
40.5,-105.25,TRUE
40.5,-105,TRUE
40.5,-104.75,TRUE
40.5,-104.5,TRUE
40.5,-104.25,TRUE
40.5,-104,TRUE
40.75,-124.25,TRUE
40.75,-124,TRUE
40.75,-123.75,TRUE
40.75,-123.5,TRUE
40.75,-123.25,TRUE
40.75,-123,TRUE
40.75,-122.75,TRUE
40.75,-122.5,TRUE
40.75,-122.25,TRUE
40.75,-122,TRUE
40.75,-121.75,TRUE
40.75,-121.5,TRUE
40.75,-121.25,TRUE
40.75,-121,TRUE
40.75,-120.75,TRUE
40.75,-120.5,TRUE
40.75,-120.25,TRUE
40.75,-120,TRUE
40.75,-119.75,TRUE
40.75,-119.5,TRUE
40.75,-119.25,TRUE
40.75,-119,TRUE
40.75,-118.75,TRUE
40.75,-118.5,TRUE
40.75,-118.25,TRUE
40.75,-118,TRUE
40.75,-117.75,TRUE
40.75,-117.5,TRUE
40.75,-117.25,TRUE
40.75,-117,TRUE
40.75,-116.75,TRUE
40.75,-116.5,TRUE
40.75,-116.25,TRUE
40.75,-116,TRUE
40.75,-115.75,TRUE
40.75,-115.5,TRUE
40.75,-115.25,TRUE
40.75,-115,TRUE
40.75,-114.75,TRUE
40.75,-114.5,TRUE
40.75,-114.25,TRUE
40.75,-114,TRUE
40.75,-113.75,TRUE
40.75,-113.5,TRUE
40.75,-113.25,TRUE
40.75,-113,TRUE
40.75,-112.75,TRUE
40.75,-112.5,TRUE
40.75,-112.25,TRUE
40.75,-112,TRUE
40.75,-111.75,TRUE
40.75,-111.5,TRUE
40.75,-111.25,TRUE
40.75,-111,TRUE
40.75,-110.75,TRUE
40.75,-110.5,TRUE
40.75,-110.25,TRUE
40.75,-110,TRUE
40.75,-109.75,TRUE
40.75,-109.5,TRUE
40.75,-109.25,TRUE
40.75,-109,TRUE
40.75,-108.75,TRUE
40.75,-108.5,TRUE
40.75,-108.25,TRUE
40.75,-108,TRUE
40.75,-107.75,TRUE
40.75,-107.5,TRUE
40.75,-107.25,TRUE
40.75,-107,TRUE
40.75,-106.75,TRUE
40.75,-106.5,TRUE
40.75,-106.25,TRUE
40.75,-106,TRUE
40.75,-105.75,TRUE
40.75,-105.5,TRUE
40.75,-105.25,TRUE
40.75,-105,TRUE
40.75,-104.75,TRUE
40.75,-104.5,TRUE
40.75,-104.25,TRUE
40.75,-104,TRUE
41,-124,TRUE
41,-123.75,TRUE
41,-123.5,TRUE
41,-123.25,TRUE
41,-123,TRUE
41,-122.75,TRUE
41,-122.5,TRUE
41,-122.25,TRUE
41,-122,TRUE
41,-121.75,TRUE
41,-121.5,TRUE
41,-121.25,TRUE
41,-121,TRUE
41,-120.75,TRUE
41,-120.5,TRUE
41,-120.25,TRUE
41,-120,TRUE
41,-119.75,TRUE
41,-119.5,TRUE
41,-119.25,TRUE
41,-119,TRUE
41,-118.75,TRUE
41,-118.5,TRUE
41,-118.25,TRUE
41,-118,TRUE
41,-117.75,TRUE
41,-117.5,TRUE
41,-117.25,TRUE
41,-117,TRUE
41,-116.75,TRUE
41,-116.5,TRUE
41,-116.25,TRUE
41,-116,TRUE
41,-115.75,TRUE
41,-115.5,TRUE
41,-115.25,TRUE
41,-115,TRUE
41,-114.75,TRUE
41,-114.5,TRUE
41,-114.25,TRUE
41,-114,TRUE
41,-113.75,TRUE
41,-113.5,TRUE
41,-113.25,TRUE
41,-113,TRUE
41,-112.75,TRUE
41,-112.5,TRUE
41,-112.25,TRUE
41,-112,TRUE
41,-111.75,TRUE
41,-111.5,TRUE
41,-111.25,TRUE
41,-111,TRUE
41,-110.75,TRUE
41,-110.5,TRUE
41,-110.25,TRUE
41,-110,TRUE
41,-109.75,TRUE
41,-109.5,TRUE
41,-109.25,TRUE
41,-109,TRUE
41,-108.75,TRUE
41,-108.5,TRUE
41,-108.25,TRUE
41,-108,TRUE
41,-107.75,TRUE
41,-107.5,TRUE
41,-107.25,TRUE
41,-107,TRUE
41,-106.75,TRUE
41,-106.5,TRUE
41,-106.25,TRUE
41,-106,TRUE
41,-105.75,TRUE
41,-105.5,TRUE
41,-105.25,TRUE
41,-105,TRUE
41,-104.75,TRUE
41,-104.5,TRUE
41,-104.25,TRUE
41,-104,TRUE
41.25,-124,TRUE
41.25,-123.75,TRUE
41.25,-123.5,TRUE
41.25,-123.25,TRUE
41.25,-123,TRUE
41.25,-122.75,TRUE
41.25,-122.5,TRUE
41.25,-122.25,TRUE
41.25,-122,TRUE
41.25,-121.75,TRUE
41.25,-121.5,TRUE
41.25,-121.25,TRUE
41.25,-121,TRUE
41.25,-120.75,TRUE
41.25,-120.5,TRUE
41.25,-120.25,TRUE
41.25,-120,TRUE
41.25,-119.75,TRUE
41.25,-119.5,TRUE
41.25,-119.25,TRUE
41.25,-119,TRUE
41.25,-118.75,TRUE
41.25,-118.5,TRUE
41.25,-118.25,TRUE
41.25,-118,TRUE
41.25,-117.75,TRUE
41.25,-117.5,TRUE
41.25,-117.25,TRUE
41.25,-117,TRUE
41.25,-116.75,TRUE
41.25,-116.5,TRUE
41.25,-116.25,TRUE
41.25,-116,TRUE
41.25,-115.75,TRUE
41.25,-115.5,TRUE
41.25,-115.25,TRUE
41.25,-115,TRUE
41.25,-114.75,TRUE
41.25,-114.5,TRUE
41.25,-114.25,TRUE
41.25,-114,TRUE
41.25,-113.75,TRUE
41.25,-113.5,TRUE
41.25,-113.25,TRUE
41.25,-113,TRUE
41.25,-112.75,TRUE
41.25,-112.5,TRUE
41.25,-112.25,TRUE
41.25,-112,TRUE
41.25,-111.75,TRUE
41.25,-111.5,TRUE
41.25,-111.25,TRUE
41.25,-111,TRUE
41.25,-110.75,TRUE
41.25,-110.5,TRUE
41.25,-110.25,TRUE
41.25,-110,TRUE
41.25,-109.75,TRUE
41.25,-109.5,TRUE
41.25,-109.25,TRUE
41.25,-109,TRUE
41.25,-108.75,TRUE
41.25,-108.5,TRUE
41.25,-108.25,TRUE
41.25,-108,TRUE
41.25,-107.75,TRUE
41.25,-107.5,TRUE
41.25,-107.25,TRUE
41.25,-107,TRUE
41.25,-106.75,TRUE
41.25,-106.5,TRUE
41.25,-106.25,TRUE
41.25,-106,TRUE
41.25,-105.75,TRUE
41.25,-105.5,TRUE
41.25,-105.25,TRUE
41.25,-105,TRUE
41.25,-104.75,TRUE
41.25,-104.5,TRUE
41.25,-104.25,TRUE
41.25,-104,TRUE
41.5,-124,TRUE
41.5,-123.75,TRUE
41.5,-123.5,TRUE
41.5,-123.25,TRUE
41.5,-123,TRUE
41.5,-122.75,TRUE
41.5,-122.5,TRUE
41.5,-122.25,TRUE
41.5,-122,TRUE
41.5,-121.75,TRUE
41.5,-121.5,TRUE
41.5,-121.25,TRUE
41.5,-121,TRUE
41.5,-120.75,TRUE
41.5,-120.5,TRUE
41.5,-120.25,TRUE
41.5,-120,TRUE
41.5,-119.75,TRUE
41.5,-119.5,TRUE
41.5,-119.25,TRUE
41.5,-119,TRUE
41.5,-118.75,TRUE
41.5,-118.5,TRUE
41.5,-118.25,TRUE
41.5,-118,TRUE
41.5,-117.75,TRUE
41.5,-117.5,TRUE
41.5,-117.25,TRUE
41.5,-117,TRUE
41.5,-116.75,TRUE
41.5,-116.5,TRUE
41.5,-116.25,TRUE
41.5,-116,TRUE
41.5,-115.75,TRUE
41.5,-115.5,TRUE
41.5,-115.25,TRUE
41.5,-115,TRUE
41.5,-114.75,TRUE
41.5,-114.5,TRUE
41.5,-114.25,TRUE
41.5,-114,TRUE
41.5,-113.75,TRUE
41.5,-113.5,TRUE
41.5,-113.25,TRUE
41.5,-113,TRUE
41.5,-112.75,TRUE
41.5,-112.5,TRUE
41.5,-112.25,TRUE
41.5,-112,TRUE
41.5,-111.75,TRUE
41.5,-111.5,TRUE
41.5,-111.25,TRUE
41.5,-111,TRUE
41.5,-110.75,TRUE
41.5,-110.5,TRUE
41.5,-110.25,TRUE
41.5,-110,TRUE
41.5,-109.75,TRUE
41.5,-109.5,TRUE
41.5,-109.25,TRUE
41.5,-109,TRUE
41.5,-108.75,TRUE
41.5,-108.5,TRUE
41.5,-108.25,TRUE
41.5,-108,TRUE
41.5,-107.75,TRUE
41.5,-107.5,TRUE
41.5,-107.25,TRUE
41.5,-107,TRUE
41.5,-106.75,TRUE
41.5,-106.5,TRUE
41.5,-106.25,TRUE
41.5,-106,TRUE
41.5,-105.75,TRUE
41.5,-105.5,TRUE
41.5,-105.25,TRUE
41.5,-105,TRUE
41.5,-104.75,TRUE
41.5,-104.5,TRUE
41.5,-104.25,TRUE
41.5,-104,TRUE
41.75,-124.25,TRUE
41.75,-124,TRUE
41.75,-123.75,TRUE
41.75,-123.5,TRUE
41.75,-123.25,TRUE
41.75,-123,TRUE
41.75,-122.75,TRUE
41.75,-122.5,TRUE
41.75,-122.25,TRUE
41.75,-122,TRUE
41.75,-121.75,TRUE
41.75,-121.5,TRUE
41.75,-121.25,TRUE
41.75,-121,TRUE
41.75,-120.75,TRUE
41.75,-120.5,TRUE
41.75,-120.25,TRUE
41.75,-120,TRUE
41.75,-119.75,TRUE
41.75,-119.5,TRUE
41.75,-119.25,TRUE
41.75,-119,TRUE
41.75,-118.75,TRUE
41.75,-118.5,TRUE
41.75,-118.25,TRUE
41.75,-118,TRUE
41.75,-117.75,TRUE
41.75,-117.5,TRUE
41.75,-117.25,TRUE
41.75,-117,TRUE
41.75,-116.75,TRUE
41.75,-116.5,TRUE
41.75,-116.25,TRUE
41.75,-116,TRUE
41.75,-115.75,TRUE
41.75,-115.5,TRUE
41.75,-115.25,TRUE
41.75,-115,TRUE
41.75,-114.75,TRUE
41.75,-114.5,TRUE
41.75,-114.25,TRUE
41.75,-114,TRUE
41.75,-113.75,TRUE
41.75,-113.5,TRUE
41.75,-113.25,TRUE
41.75,-113,TRUE
41.75,-112.75,TRUE
41.75,-112.5,TRUE
41.75,-112.25,TRUE
41.75,-112,TRUE
41.75,-111.75,TRUE
41.75,-111.5,TRUE
41.75,-111.25,TRUE
41.75,-111,TRUE
41.75,-110.75,TRUE
41.75,-110.5,TRUE
41.75,-110.25,TRUE
41.75,-110,TRUE
41.75,-109.75,TRUE
41.75,-109.5,TRUE
41.75,-109.25,TRUE
41.75,-109,TRUE
41.75,-108.75,TRUE
41.75,-108.5,TRUE
41.75,-108.25,TRUE
41.75,-108,TRUE
41.75,-107.75,TRUE
41.75,-107.5,TRUE
41.75,-107.25,TRUE
41.75,-107,TRUE
41.75,-106.75,TRUE
41.75,-106.5,TRUE
41.75,-106.25,TRUE
41.75,-106,TRUE
41.75,-105.75,TRUE
41.75,-105.5,TRUE
41.75,-105.25,TRUE
41.75,-105,TRUE
41.75,-104.75,TRUE
41.75,-104.5,TRUE
41.75,-104.25,TRUE
41.75,-104,TRUE
42,-124.25,TRUE
42,-124,TRUE
42,-123.75,TRUE
42,-123.5,TRUE
42,-123.25,TRUE
42,-123,TRUE
42,-122.75,TRUE
42,-122.5,TRUE
42,-122.25,TRUE
42,-122,TRUE
42,-121.75,TRUE
42,-121.5,TRUE
42,-121.25,TRUE
42,-121,TRUE
42,-120.75,TRUE
42,-120.5,TRUE
42,-120.25,TRUE
42,-120,TRUE
42,-119.75,TRUE
42,-119.5,TRUE
42,-119.25,TRUE
42,-119,TRUE
42,-118.75,TRUE
42,-118.5,TRUE
42,-118.25,TRUE
42,-118,TRUE
42,-117.75,TRUE
42,-117.5,TRUE
42,-117.25,TRUE
42,-117,TRUE
42,-116.75,TRUE
42,-116.5,TRUE
42,-116.25,TRUE
42,-116,TRUE
42,-115.75,TRUE
42,-115.5,TRUE
42,-115.25,TRUE
42,-115,TRUE
42,-114.75,TRUE
42,-114.5,TRUE
42,-114.25,TRUE
42,-114,TRUE
42,-113.75,TRUE
42,-113.5,TRUE
42,-113.25,TRUE
42,-113,TRUE
42,-112.75,TRUE
42,-112.5,TRUE
42,-112.25,TRUE
42,-112,TRUE
42,-111.75,TRUE
42,-111.5,TRUE
42,-111.25,TRUE
42,-111,TRUE
42,-110.75,TRUE
42,-110.5,TRUE
42,-110.25,TRUE
42,-110,TRUE
42,-109.75,TRUE
42,-109.5,TRUE
42,-109.25,TRUE
42,-109,TRUE
42,-108.75,TRUE
42,-108.5,TRUE
42,-108.25,TRUE
42,-108,TRUE
42,-107.75,TRUE
42,-107.5,TRUE
42,-107.25,TRUE
42,-107,TRUE
42,-106.75,TRUE
42,-106.5,TRUE
42,-106.25,TRUE
42,-106,TRUE
42,-105.75,TRUE
42,-105.5,TRUE
42,-105.25,TRUE
42,-105,TRUE
42,-104.75,TRUE
42,-104.5,TRUE
42,-104.25,TRUE
42,-104,TRUE
42.25,-124.5,TRUE
42.25,-124.25,TRUE
42.25,-124,TRUE
42.25,-123.75,TRUE
42.25,-123.5,TRUE
42.25,-123.25,TRUE
42.25,-123,TRUE
42.25,-122.75,TRUE
42.25,-122.5,TRUE
42.25,-122.25,TRUE
42.25,-122,TRUE
42.25,-121.75,TRUE
42.25,-121.5,TRUE
42.25,-121.25,TRUE
42.25,-121,TRUE
42.25,-120.75,TRUE
42.25,-120.5,TRUE
42.25,-120.25,TRUE
42.25,-120,TRUE
42.25,-119.75,TRUE
42.25,-119.5,TRUE
42.25,-119.25,TRUE
42.25,-119,TRUE
42.25,-118.75,TRUE
42.25,-118.5,TRUE
42.25,-118.25,TRUE
42.25,-118,TRUE
42.25,-117.75,TRUE
42.25,-117.5,TRUE
42.25,-117.25,TRUE
42.25,-117,TRUE
42.25,-116.75,TRUE
42.25,-116.5,TRUE
42.25,-116.25,TRUE
42.25,-116,TRUE
42.25,-115.75,TRUE
42.25,-115.5,TRUE
42.25,-115.25,TRUE
42.25,-115,TRUE
42.25,-114.75,TRUE
42.25,-114.5,TRUE
42.25,-114.25,TRUE
42.25,-114,TRUE
42.25,-113.75,TRUE
42.25,-113.5,TRUE
42.25,-113.25,TRUE
42.25,-113,TRUE
42.25,-112.75,TRUE
42.25,-112.5,TRUE
42.25,-112.25,TRUE
42.25,-112,TRUE
42.25,-111.75,TRUE
42.25,-111.5,TRUE
42.25,-111.25,TRUE
42.25,-111,TRUE
42.25,-110.75,TRUE
42.25,-110.5,TRUE
42.25,-110.25,TRUE
42.25,-110,TRUE
42.25,-109.75,TRUE
42.25,-109.5,TRUE
42.25,-109.25,TRUE
42.25,-109,TRUE
42.25,-108.75,TRUE
42.25,-108.5,TRUE
42.25,-108.25,TRUE
42.25,-108,TRUE
42.25,-107.75,TRUE
42.25,-107.5,TRUE
42.25,-107.25,TRUE
42.25,-107,TRUE
42.25,-106.75,TRUE
42.25,-106.5,TRUE
42.25,-106.25,TRUE
42.25,-106,TRUE
42.25,-105.75,TRUE
42.25,-105.5,TRUE
42.25,-105.25,TRUE
42.25,-105,TRUE
42.25,-104.75,TRUE
42.25,-104.5,TRUE
42.25,-104.25,TRUE
42.25,-104,TRUE
42.5,-124.5,TRUE
42.5,-124.25,TRUE
42.5,-124,TRUE
42.5,-123.75,TRUE
42.5,-123.5,TRUE
42.5,-123.25,TRUE
42.5,-123,TRUE
42.5,-122.75,TRUE
42.5,-122.5,TRUE
42.5,-122.25,TRUE
42.5,-122,TRUE
42.5,-121.75,TRUE
42.5,-121.5,TRUE
42.5,-121.25,TRUE
42.5,-121,TRUE
42.5,-120.75,TRUE
42.5,-120.5,TRUE
42.5,-120.25,TRUE
42.5,-120,TRUE
42.5,-119.75,TRUE
42.5,-119.5,TRUE
42.5,-119.25,TRUE
42.5,-119,TRUE
42.5,-118.75,TRUE
42.5,-118.5,TRUE
42.5,-118.25,TRUE
42.5,-118,TRUE
42.5,-117.75,TRUE
42.5,-117.5,TRUE
42.5,-117.25,TRUE
42.5,-117,TRUE
42.5,-116.75,TRUE
42.5,-116.5,TRUE
42.5,-116.25,TRUE
42.5,-116,TRUE
42.5,-115.75,TRUE
42.5,-115.5,TRUE
42.5,-115.25,TRUE
42.5,-115,TRUE
42.5,-114.75,TRUE
42.5,-114.5,TRUE
42.5,-114.25,TRUE
42.5,-114,TRUE
42.5,-113.75,TRUE
42.5,-113.5,TRUE
42.5,-113.25,TRUE
42.5,-113,TRUE
42.5,-112.75,TRUE
42.5,-112.5,TRUE
42.5,-112.25,TRUE
42.5,-112,TRUE
42.5,-111.75,TRUE
42.5,-111.5,TRUE
42.5,-111.25,TRUE
42.5,-111,TRUE
42.5,-110.75,TRUE
42.5,-110.5,TRUE
42.5,-110.25,TRUE
42.5,-110,TRUE
42.5,-109.75,TRUE
42.5,-109.5,TRUE
42.5,-109.25,TRUE
42.5,-109,TRUE
42.5,-108.75,TRUE
42.5,-108.5,TRUE
42.5,-108.25,TRUE
42.5,-108,TRUE
42.5,-107.75,TRUE
42.5,-107.5,TRUE
42.5,-107.25,TRUE
42.5,-107,TRUE
42.5,-106.75,TRUE
42.5,-106.5,TRUE
42.5,-106.25,TRUE
42.5,-106,TRUE
42.5,-105.75,TRUE
42.5,-105.5,TRUE
42.5,-105.25,TRUE
42.5,-105,TRUE
42.5,-104.75,TRUE
42.5,-104.5,TRUE
42.5,-104.25,TRUE
42.5,-104,TRUE
42.75,-124.5,TRUE
42.75,-124.25,TRUE
42.75,-124,TRUE
42.75,-123.75,TRUE
42.75,-123.5,TRUE
42.75,-123.25,TRUE
42.75,-123,TRUE
42.75,-122.75,TRUE
42.75,-122.5,TRUE
42.75,-122.25,TRUE
42.75,-122,TRUE
42.75,-121.75,TRUE
42.75,-121.5,TRUE
42.75,-121.25,TRUE
42.75,-121,TRUE
42.75,-120.75,TRUE
42.75,-120.5,TRUE
42.75,-120.25,TRUE
42.75,-120,TRUE
42.75,-119.75,TRUE
42.75,-119.5,TRUE
42.75,-119.25,TRUE
42.75,-119,TRUE
42.75,-118.75,TRUE
42.75,-118.5,TRUE
42.75,-118.25,TRUE
42.75,-118,TRUE
42.75,-117.75,TRUE
42.75,-117.5,TRUE
42.75,-117.25,TRUE
42.75,-117,TRUE
42.75,-116.75,TRUE
42.75,-116.5,TRUE
42.75,-116.25,TRUE
42.75,-116,TRUE
42.75,-115.75,TRUE
42.75,-115.5,TRUE
42.75,-115.25,TRUE
42.75,-115,TRUE
42.75,-114.75,TRUE
42.75,-114.5,TRUE
42.75,-114.25,TRUE
42.75,-114,TRUE
42.75,-113.75,TRUE
