lat,lon,source,manual_id,lat_coord,lon_coord,n_obs,present,track_early,track_late,elev2,mean_biomass,max_biomass,total,Temperate or sub-polar grassland,Tropical or sub-tropical shrubland,Temperate or sub-polar needleleaf forest,Temperate or sub-polar shrubland,Cropland,Urban and Built-up,Barren Lands,Wetland,Temperate or sub-polar broadleaf deciduous forest,Water,Tropical or sub-tropical grassland,Snow and Ice,No data,Mixed Forest,Sub-polar or polar grassland-lichen-moss,Sub-polar or polar barren-lichen-moss,near_needle,Angiosperms,Gymnospermae,Juniperus,Pinus,Pseudotsuga,Quercus,Populus,Abies,Larix,Hesperocyparis,Picea,Sequoiadendron,Thuja,Tsuga,Betula,Prosopis,Acer,Umbellularia,Notholithocarpus,Cercocarpus,Arbutus,Celtis,Fraxinus,Ulmus,Chrysolepis,Alnus,Carya,Callitropsis,Robinia,trees
41.82623897738985,-115.20798025071458,Defoliation surveys,45358,41.75,-115.25,1,1,in,NA,2402,11.87596435210036,74.77119445800781,1254,0.17862838915470494,0,0.0430622009569378,0.7783094098883573,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.5170068027210885,0.48299319727891155,0,0,0.1360544217687075,0,0.3469387755102041,0.17346938775510204,0,0,0.17346938775510204,0,0,0,0,0,0,0,0,0.17006802721088435,0,0,0,0,0,0,0,0,0,1
41.902258870000765,-115.34741011460213,Defoliation surveys,45586,42,-115.25,1,1,in,NA,2298,3.5972043473199657,73.272369384765625,1255,0.1203187250996016,0,0.1306772908366534,0.749003984063745,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.6956521739130435,0.30434782608695654,0,0,0.17391304347826086,0,0.6739130434782609,0.06521739130434782,0,0,0.06521739130434782,0,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,1
41.923185328044205,-115.5119790072916,Defoliation surveys,45425,42,-115.5,1,1,in,NA,2230,5.693295367242982,79.81999969482422,1257,0.03102625298329355,0,0.01272871917263325,0.9562450278440732,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.5161290322580645,0.4838709677419355,0,0,0.4838709677419355,0,0.5161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.0806514399475,-114.12044774504258,Defoliation surveys,45180,42,-114,1,1,in,NA,2234,0.6169788673553125,63.55909729003906,1258,0.03815580286168521,0,0.01033386327503974,0.951510333863275,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.8461538461538463,0.15384615384615383,0,0,0.15384615384615383,0,0.6153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.2307692307692308,0,0,0,0,0,0,0,0,0,1
42.20854326304228,-113.71575134213832,Defoliation surveys,45183,42.25,-113.75,1,1,in,NA,2192,31.743770435156403,97.90424346923828,1257,0.02784407319013524,0,0.2728719172633254,0.6626889419252188,0.01034208432776451,0,0,0,0.02625298329355608,0,0,0,0,0,0,0,TRUE,0.2697841726618705,0.7302158273381295,0.01798561151079136,0.01079136690647482,0.4028776978417266,0,0.26258992805755393,0.14928057553956833,0,0,0.14928057553956833,0,0,0,0,0,0,0,0,0.00719424460431654,0,0,0,0,0,0,0,0,0,1
42.23596540593137,-112.44909568993629,Defoliation surveys,45628,42.25,-112.5,1,1,in,NA,1876,15.810879460009897,84.11151885986328,1258,0.09300476947535773,0,0.10015898251192368,0.7917329093799682,0.00238473767885532,0,0,0,0.01271860095389507,0,0,0,0,0,0,0,TRUE,0.22941176470588232,0.7705882352941177,0.1176470588235294,0,0.6529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22941176470588232,1
42.383512343342765,-112.74716952196232,Defoliation surveys,45639,42.5,-112.75,1,1,in,NA,1860,5.747339472306506,84.66105651855469,1258,0.05246422893481717,0,0.05802861685214626,0.8131955484896661,0.0643879173290938,0,0,0,0.01192368839427663,0,0,0,0,0,0,0,TRUE,0.29591836734693877,0.7040816326530612,0.04081632653061224,0,0.6632653061224489,0,0.24489795918367344,0,0,0,0,0,0,0,0,0,0,0,0,0.04081632653061224,0,0,0,0,0,0,0,0,0.01020408163265306,1
43.10787181345044,-116.7648963401459,Defoliation surveys,44729,43,-116.75,1,1,in,NA,1685,69.77421888275812,195.02810668945312,1260,0.04444444444444444,0,0.06190476190476191,0.8936507936507937,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0.15234375,0.84765625,0.49609375,0.01171875,0.2421875,0,0.0546875,0.09765625,0,0,0,0,0,0,0,0,0,0,0,0.09765625,0,0,0,0,0,0,0,0,0,1
43.44310606853853,-114.9619402702488,Defoliation surveys,44273,43.5,-115,1,1,in,NA,1939,6.3169902305770975,76.357574462890625,1255,0.09482071713147412,0,0.0247011952191235,0.8685258964143426,0.00159362549800796,0,0,0,0.01035856573705179,0,0,0,0,0,0,0,TRUE,0.2307692307692308,0.7692307692307693,0,0,0.7692307692307693,0,0.2307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.44820782196739,-114.97879267818428,Defoliation surveys,44274,43.5,-115,1,1,in,NA,1963,6.7093159456168685,75.98707580566406,1260,0.05079365079365079,0,0.03095238095238095,0.9071428571428573,0,0,0,0,0.01111111111111111,0,0,0,0,0,0,0,TRUE,0.27380952380952384,0.7261904761904762,0,0,0.7261904761904762,0,0.27380952380952384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.488782667468705,-115.45809403562258,Defoliation surveys,41601,43.5,-115.5,1,1,in,NA,1885,54.68596447066753,107.07324981689452,1257,0,0,0.4216388225934765,0.5759745425616547,0,0,0,0,0.00238663484486873,0,0,0,0,0,0,0,TRUE,0,1,0,0.03299492385786802,0.967005076142132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.48965731680434,-115.36812930166803,Defoliation surveys,41686,43.5,-115.25,1,1,in,NA,1881,55.456410945774714,108.50274658203124,1259,0.03574265289912629,0,0.22319301032565528,0.727561556791104,0.01350277998411437,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.3178294573643411,0.6795865633074936,0,0,0.00129198966408268,0,0,0.00129198966408268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.49609758137444,-115.17983414469654,Defoliation surveys,42341,43.5,-115.25,1,1,in,NA,2036,41.020054425250066,97.1545639038086,1257,0.02068416865552903,0,0.07875894988066826,0.8241845664280032,0,0,0,0,0.07637231503579953,0,0,0,0,0,0,0,TRUE,0,1,0,0.00884955752212389,0.991150442477876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.53018549314213,-115.40117652978972,Defoliation surveys,41671,43.5,-115.5,1,1,in,NA,1940,67.420558081264,115.52692413330078,1255,0.00796812749003984,0,0.29243027888446216,0.6733067729083665,0,0,0,0,0.02629482071713147,0,0,0,0,0,0,0,TRUE,0,1,0,0.08203991130820398,0.8802660753880266,0,0,0.01773835920177383,0,0,0.01995565410199555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.534682412602386,-115.50282331819238,Defoliation surveys,41668,43.5,-115.5,1,1,in,NA,1877,56.05654430389404,113.63497161865234,1259,0,0,0.33200953137410644,0.6616362192216044,0,0,0,0,0.00635424940428911,0,0,0,0,0,0,0,TRUE,0,1,0,0,0.983009708737864,0,0,0.00849514563106796,0,0,0.00849514563106796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.545579688516845,-115.3195894112243,Defoliation surveys,42029,43.5,-115.25,1,1,in,NA,1900,46.155732651951595,121.58826446533205,1254,0.02631578947368421,0,0.18022328548644337,0.7488038277511961,0.0087719298245614,0,0,0,0.03588516746411483,0,0,0,0,0,0,0,TRUE,0,1,0,0.4180327868852459,0.5819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.554386014813645,-115.05848273653922,Defoliation surveys,42178,43.5,-115,1,1,in,NA,2294,59.2638585779281,119.78070831298828,1255,0.09880478087649402,0,0.24302788844621517,0.6581673306772908,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.07474226804123711,0.8170103092783505,0,0,0.05412371134020619,0,0,0.05412371134020619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.60039142198569,-115.29596688651571,Defoliation surveys,41893,43.5,-115.25,1,1,in,NA,1803,70.01770758049902,123.2475128173828,1265,0.01264822134387351,0,0.2308300395256917,0.7565217391304347,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.5904522613065326,0.40954773869346733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.60951597600163,-115.31214252460325,Defoliation surveys,41592,43.5,-115.25,1,1,in,NA,1981,84.80123770842226,124.85426330566406,1255,0.0095617529880478,0,0.2693227091633466,0.7211155378486056,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.48008849557522126,0.5199115044247787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.623356,-115.271301,Pheromone trapping,2087,43.5,-115.25,9,1,in,NA,1683,62.61321354125695,119.01375579833984,1256,0.0143312101910828,0,0.18789808917197456,0.7977707006369427,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.5707196029776674,0.4292803970223325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.63732689930874,-115.3886296266538,Defoliation surveys,41533,43.75,-115.5,1,1,in,NA,2132,84.13706613058574,133.92214965820312,1259,0.00397140587768069,0,0.40826052422557585,0.5837966640190627,0,0,0,0,0.00397140587768069,0,0,0,0,0,0,0,TRUE,0,1,0,0.24379232505643345,0.5711060948081265,0,0,0.09142212189616251,0,0,0.09367945823927765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.656834129239385,-115.1488719888207,Defoliation surveys,41526,43.75,-115.25,1,1,in,NA,1977,51.84767421436731,106.75765228271484,1263,0.3475851148060174,0,0.00475059382422802,0.6254948535233571,0,0,0,0,0.02216943784639746,0,0,0,0,0,0,0,TRUE,0,1,0,0.01262626262626262,0.9646464646464646,0,0,0.01136363636363636,0,0,0.01136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.65787645948777,-115.05897875672996,Defoliation surveys,41573,43.75,-115,1,1,in,NA,2280,45.5753610459718,107.03239440917967,1258,0.3267090620031797,0,0.0190779014308426,0.6542130365659777,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.0763157894736842,0.7315789473684211,0,0,0.09605263157894736,0,0,0.09605263157894736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.66815901506884,-115.62077057933662,Defoliation surveys,42008,43.75,-115.5,1,1,in,NA,1859,31.609564806507706,76.61505126953125,1255,0.07569721115537849,0,0.0095617529880478,0.900398406374502,0.01434262948207171,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.33134328358208953,0.6626865671641791,0,0,0.00298507462686567,0,0,0.00298507462686567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.670788654718976,-115.11251564875585,Defoliation surveys,42361,43.75,-115,1,1,in,NA,2225,51.45361933592402,110.77627563476562,1252,0.4017571884984026,0,0.00319488817891373,0.5798722044728435,0,0,0.00159744408945686,0,0.01357827476038338,0,0,0,0,0,0,0,TRUE,0,1,0,0.041871921182266,0.8349753694581281,0,0,0.06157635467980296,0,0,0.06157635467980296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.68260342275358,-115.17991216788631,Defoliation surveys,42374,43.75,-115.25,1,1,in,NA,2192,50.92778651761701,112.39776611328124,1257,0.30946698488464597,0,0.02386634844868735,0.6475735879077168,0,0,0,0,0.01909307875894988,0,0,0,0,0,0,0,TRUE,0,1,0,0.05896805896805895,0.7985257985257985,0,0,0.07125307125307126,0,0,0.07125307125307126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.7059768317607,-115.28455399895776,Defoliation surveys,41988,43.75,-115.25,1,1,in,NA,1872,79.3552628865852,123.56140899658205,1257,0.06682577565632458,0,0.1328560063643596,0.7613365155131265,0,0,0.00159108989657915,0,0.03739061256961018,0,0,0,0,0,0,0,TRUE,0,1,0,0.20309050772626933,0.7969094922737306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.72903430786835,-115.14824283782605,Defoliation surveys,42190,43.75,-115.25,1,1,in,NA,2018,55.39776842814708,109.64762878417967,1256,0.2125796178343949,0,0.01512738853503184,0.7714968152866242,7.961783439490446e-4,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.10256410256410256,0.6923076923076923,0,0,0.10256410256410256,0,0,0.10256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.75340041766019,-118.8292562330192,Defoliation surveys,42405,43.75,-118.75,1,1,in,NA,1645,92.27357947198966,197.26980590820312,1253,0.01037509976057462,0,0.5937749401436552,0.39584996009577017,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.772323154906886,-115.39293807026822,Defoliation surveys,44464,43.75,-115.5,1,1,in,NA,2048,51.243965266559634,111.36367797851562,1255,0.01752988047808765,0,0.3776892430278884,0.6047808764940239,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.07671957671957672,0.9232804232804231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.78250932336664,-115.28337307328788,Defoliation surveys,42200,43.75,-115.25,1,1,in,NA,2032,67.92148735248938,127.68144989013672,1258,0.21144674085850557,0,0.102543720190779,0.678060413354531,0,0,0.00794912559618442,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.01777777777777777,0.7688888888888888,0,0,0.10666666666666667,0,0,0.10666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.80283375717538,-115.31995456923664,Defoliation surveys,41653,43.75,-115.25,1,1,in,NA,1776,76.08208611778227,124.26834869384766,1253,0.09177972865123704,0,0.2657621707901037,0.6424581005586593,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.01118568232662191,0.9731543624161074,0,0,0.00782997762863534,0,0,0.00782997762863534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.83659100635878,-115.47211442306524,Defoliation surveys,41724,43.75,-115.5,1,1,in,NA,1639,49.77043822368334,100.63243865966795,1256,0.01512738853503184,0,0.11544585987261148,0.8678343949044586,0.00159235668789808,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.01265822784810126,0.9873417721518988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.83749652202191,-115.5883059473742,Defoliation surveys,42070,43.75,-115.5,1,1,in,NA,1799,40.50823234711716,78.14586639404297,1259,0.02223987291501191,0,0.03891977760127085,0.9348689436060366,0,0,0,0,0.00397140587768069,0,0,0,0,0,0,0,TRUE,0,1,0,0.03836930455635491,0.9424460431654677,0,0,0.00959232613908872,0,0,0.00959232613908872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.85158551615101,-115.60220196227934,Defoliation surveys,41453,43.75,-115.5,1,1,in,NA,1998,44.23571888570511,92.27188873291016,1254,0.01196172248803827,0,0.04465709728867623,0.9393939393939394,0,0,0,0,0.00398724082934609,0,0,0,0,0,0,0,TRUE,0,1,0,0.09785202863961814,0.8615751789976134,0,0,0.02386634844868734,0,0,0.01670644391408114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.85348966400001,-115.48243153285556,Defoliation surveys,42241,43.75,-115.5,1,1,in,NA,1878,46.39086417015022,100.63243865966795,1255,0.01912350597609561,0,0.08844621513944223,0.8924302788844621,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1.0000000000000002,0,0.05741626794258372,0.9425837320574164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.86878679747066,-115.33681041653185,Defoliation surveys,44476,43.75,-115.25,1,1,in,NA,1902,54.94909641021661,104.11524200439452,1259,0.13820492454328834,0,0.10007942811755362,0.7617156473391581,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.0144578313253012,0.944578313253012,0,0,0.02048192771084337,0,0,0.02048192771084337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.92367,-119.40054,Pheromone trapping,197,44,-119.5,14,1,in,NA,1797,109.1753561680943,181.577880859375,1261,0,0,0.7248215701823949,0.2751784298176051,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0.00221238938053097,0.8893805309734514,0.00884955752212389,0,0,0.0995575221238938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.05936,-118.77009,Pheromone trapping,1006,44,-118.75,16,1,in,NA,1943,141.39512640999274,192.7863922119141,1258,0,0,0.9507154213036566,0.0492845786963434,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.32964601769911506,0.00221238938053097,0,0,0.668141592920354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.33862667616434,-116.10125728493614,Defoliation surveys,42107,44.25,-116,1,1,in,NA,1756,92.30786362704852,148.89743041992188,1255,0,0,0.4446215139442231,0.5553784860557769,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.3399558498896247,0.5386313465783664,0,0,0.08278145695364239,0,0,0.03863134657836644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.3440513636007,-116.141679235511,Defoliation surveys,42117,44.25,-116.25,1,1,in,NA,1977,97.00491765115116,191.46109008789065,1254,0,0,0.5470494417862839,0.4529505582137161,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.12362030905077262,0.6291390728476821,0,0,0.14459161147902871,0,0,0.10264900662251655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.6532679591681,-116.9622231218056,Defoliation surveys,41501,44.75,-117,1,1,in,NA,1595,91.64803925904936,212.9617156982422,1256,0.0214968152866242,0,0.285828025477707,0.6926751592356688,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.47641509433962265,0.3231132075471698,0,0,0.16981132075471697,0.0070754716981132,0,0.02358490566037736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.66370364221994,-116.8971606138506,Defoliation surveys,41499,44.75,-117,1,1,in,NA,1820,76.82477047169104,116.8072280883789,1263,0.00870942201108472,0,0.3428345209817894,0.6484560570071259,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.9026548672566372,0.07743362831858407,0,0,0.01659292035398229,0.00221238938053097,0,0.00110619469026548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.665491,-116.86794,Pheromone trapping,2038,44.75,-116.75,8,1,in,NA,1413,54.16879513411398,116.8072280883789,1259,0.03256552819698173,0,0.22795869737887212,0.7394757744241461,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.9289473684210526,0.06842105263157895,0,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.738067,-116.625366,Pheromone trapping,2067,44.75,-116.75,5,1,in,NA,1763,81.72504343545387,123.36891174316406,1259,0.00317712470214455,0,0.30659253375694995,0.6584590945194599,0,0,0,0,0.03177124702144559,0,0,0,0,0,0,0,TRUE,0,1,0,0.29515418502202645,0.3524229074889868,0,0,0.31497797356828194,0.00220264317180616,0,0.03524229074889868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.862697173739264,-119.6314548256073,Defoliation surveys,44777,44.75,-119.75,1,1,in,NA,1177,101.737655033339,280.2127990722656,1255,0,0,0.45258964143426295,0.547410358565737,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0.01066666666666666,0.30666666666666664,0.592,0,0,0.09066666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.92166590289564,-119.61649383985136,Defoliation surveys,45212,45,-119.5,1,1,in,NA,1182,125.53038063638785,313.83831787109375,1250,0,0,0.7176,0.2824,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.30155210643015523,0.5964523281596452,0,0,0.10199556541019957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.97606,-117.53683,Pheromone trapping,490,45,-117.5,9,1,in,NA,1572,152.04074360515568,197.26980590820312,1258,0.00317965023847376,0,0.6136724960254372,0.383147853736089,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.13053097345132744,0.00442477876106194,0,0,0.8650442477876106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.01881271306885,-117.43370415622296,Defoliation surveys,44613,45,-117.5,1,1,in,NA,1530,169.00138804004555,260.0374755859375,1257,0,0,0.7987271280827367,0.2012728719172633,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,1,0,0.08609271523178808,0.01545253863134658,0,0,0.8984547461368654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
